RSA,ZCTA,RSA_Name,CMS_region,CMS_office
A0010,02703,"MA, Norfolk County [Urban core]",I,Boston
A0010,02715,"MA, Norfolk County [Urban core]",I,Boston
A0010,02718,"MA, Norfolk County [Urban core]",I,Boston
A0010,02760,"MA, Norfolk County [Urban core]",I,Boston
A0010,02762,"MA, Norfolk County [Urban core]",I,Boston
A0010,02763,"MA, Norfolk County [Urban core]",I,Boston
A0010,02764,"MA, Norfolk County [Urban core]",I,Boston
A0010,02766,"MA, Norfolk County [Urban core]",I,Boston
A0010,02767,"MA, Norfolk County [Urban core]",I,Boston
A0010,02769,"MA, Norfolk County [Urban core]",I,Boston
A0010,02771,"MA, Norfolk County [Urban core]",I,Boston
A0010,02779,"MA, Norfolk County [Urban core]",I,Boston
A0010,02780,"MA, Norfolk County [Urban core]",I,Boston
A0011,02025,"MA, Plymouth County [Urban core]",I,Boston
A0011,02043,"MA, Plymouth County [Urban core]",I,Boston
A0011,02045,"MA, Plymouth County [Urban core]",I,Boston
A0011,02047,"MA, Plymouth County [Urban core]",I,Boston
A0011,02050,"MA, Plymouth County [Urban core]",I,Boston
A0011,02061,"MA, Plymouth County [Urban core]",I,Boston
A0011,02066,"MA, Plymouth County [Urban core]",I,Boston
A0011,02184,"MA, Plymouth County [Urban core]",I,Boston
A0011,02188,"MA, Plymouth County [Urban core]",I,Boston
A0011,02189,"MA, Plymouth County [Urban core]",I,Boston
A0011,02190,"MA, Plymouth County [Urban core]",I,Boston
A0011,02191,"MA, Plymouth County [Urban core]",I,Boston
A0011,02339,"MA, Plymouth County [Urban core]",I,Boston
A0011,02343,"MA, Plymouth County [Urban core]",I,Boston
A0011,02359,"MA, Plymouth County [Urban core]",I,Boston
A0011,02370,"MA, Plymouth County [Urban core]",I,Boston
A0012,02532,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02534,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02536,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02537,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02540,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02542,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02543,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02556,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02559,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02561,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02562,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02563,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02601,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02630,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02631,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02632,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02633,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02635,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02637,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02638,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02639,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02641,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02642,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02644,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02645,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02646,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02647,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02648,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02649,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02650,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02652,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02653,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02655,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02657,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02659,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02660,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02663,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02664,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02666,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02667,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02668,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02669,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02670,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02671,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02673,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02675,"MA, Barnstable Town [Urban core]",I,Boston
A0012,02713,"MA, Barnstable Town [Urban core]",I,Boston
A0013,02538,"MA, Bristol County [Urban core]",I,Boston
A0013,02558,"MA, Bristol County [Urban core]",I,Boston
A0013,02571,"MA, Bristol County [Urban core]",I,Boston
A0013,02576,"MA, Bristol County [Urban core]",I,Boston
A0013,02702,"MA, Bristol County [Urban core]",I,Boston
A0013,02717,"MA, Bristol County [Urban core]",I,Boston
A0013,02719,"MA, Bristol County [Urban core]",I,Boston
A0013,02720,"MA, Bristol County [Urban core]",I,Boston
A0013,02721,"MA, Bristol County [Urban core]",I,Boston
A0013,02723,"MA, Bristol County [Urban core]",I,Boston
A0013,02724,"MA, Bristol County [Urban core]",I,Boston
A0013,02725,"MA, Bristol County [Urban core]",I,Boston
A0013,02726,"MA, Bristol County [Urban core]",I,Boston
A0013,02738,"MA, Bristol County [Urban core]",I,Boston
A0013,02739,"MA, Bristol County [Urban core]",I,Boston
A0013,02740,"MA, Bristol County [Urban core]",I,Boston
A0013,02743,"MA, Bristol County [Urban core]",I,Boston
A0013,02744,"MA, Bristol County [Urban core]",I,Boston
A0013,02745,"MA, Bristol County [Urban core]",I,Boston
A0013,02746,"MA, Bristol County [Urban core]",I,Boston
A0013,02747,"MA, Bristol County [Urban core]",I,Boston
A0013,02748,"MA, Bristol County [Urban core]",I,Boston
A0013,02770,"MA, Bristol County [Urban core]",I,Boston
A0013,02777,"MA, Bristol County [Urban core]",I,Boston
A0013,02790,"MA, Bristol County [Urban core]",I,Boston
A0013,02791,"MA, Bristol County [Urban core]",I,Boston
A0014,02804,"RI, Washington County [Urban core]",I,Boston
A0014,02807,"RI, Washington County [Urban core]",I,Boston
A0014,02808,"RI, Washington County [Urban core]",I,Boston
A0014,02812,"RI, Washington County [Urban core]",I,Boston
A0014,02813,"RI, Washington County [Urban core]",I,Boston
A0014,02822,"RI, Washington County [Urban core]",I,Boston
A0014,02832,"RI, Washington County [Urban core]",I,Boston
A0014,02833,"RI, Washington County [Urban core]",I,Boston
A0014,02835,"RI, Washington County [Urban core]",I,Boston
A0014,02836,"RI, Washington County [Urban core]",I,Boston
A0014,02852,"RI, Washington County [Urban core]",I,Boston
A0014,02873,"RI, Washington County [Urban core]",I,Boston
A0014,02874,"RI, Washington County [Urban core]",I,Boston
A0014,02875,"RI, Washington County [Urban core]",I,Boston
A0014,02879,"RI, Washington County [Urban core]",I,Boston
A0014,02881,"RI, Washington County [Urban core]",I,Boston
A0014,02882,"RI, Washington County [Urban core]",I,Boston
A0014,02891,"RI, Washington County [Urban core]",I,Boston
A0014,02892,"RI, Washington County [Urban core]",I,Boston
A0014,02894,"RI, Washington County [Urban core]",I,Boston
A0014,02898,"RI, Washington County [Urban core]",I,Boston
A0015,02802,"RI, Providence County [Urban core]",I,Boston
A0015,02806,"RI, Providence County [Urban core]",I,Boston
A0015,02809,"RI, Providence County [Urban core]",I,Boston
A0015,02814,"RI, Providence County [Urban core]",I,Boston
A0015,02815,"RI, Providence County [Urban core]",I,Boston
A0015,02816,"RI, Providence County [Urban core]",I,Boston
A0015,02817,"RI, Providence County [Urban core]",I,Boston
A0015,02818,"RI, Providence County [Urban core]",I,Boston
A0015,02825,"RI, Providence County [Urban core]",I,Boston
A0015,02826,"RI, Providence County [Urban core]",I,Boston
A0015,02827,"RI, Providence County [Urban core]",I,Boston
A0015,02828,"RI, Providence County [Urban core]",I,Boston
A0015,02830,"RI, Providence County [Urban core]",I,Boston
A0015,02831,"RI, Providence County [Urban core]",I,Boston
A0015,02837,"RI, Providence County [Urban core]",I,Boston
A0015,02838,"RI, Providence County [Urban core]",I,Boston
A0015,02839,"RI, Providence County [Urban core]",I,Boston
A0015,02840,"RI, Providence County [Urban core]",I,Boston
A0015,02841,"RI, Providence County [Urban core]",I,Boston
A0015,02842,"RI, Providence County [Urban core]",I,Boston
A0015,02857,"RI, Providence County [Urban core]",I,Boston
A0015,02858,"RI, Providence County [Urban core]",I,Boston
A0015,02859,"RI, Providence County [Urban core]",I,Boston
A0015,02860,"RI, Providence County [Urban core]",I,Boston
A0015,02861,"RI, Providence County [Urban core]",I,Boston
A0015,02863,"RI, Providence County [Urban core]",I,Boston
A0015,02864,"RI, Providence County [Urban core]",I,Boston
A0015,02865,"RI, Providence County [Urban core]",I,Boston
A0015,02871,"RI, Providence County [Urban core]",I,Boston
A0015,02872,"RI, Providence County [Urban core]",I,Boston
A0015,02876,"RI, Providence County [Urban core]",I,Boston
A0015,02878,"RI, Providence County [Urban core]",I,Boston
A0015,02885,"RI, Providence County [Urban core]",I,Boston
A0015,02886,"RI, Providence County [Urban core]",I,Boston
A0015,02888,"RI, Providence County [Urban core]",I,Boston
A0015,02889,"RI, Providence County [Urban core]",I,Boston
A0015,02893,"RI, Providence County [Urban core]",I,Boston
A0015,02895,"RI, Providence County [Urban core]",I,Boston
A0015,02896,"RI, Providence County [Urban core]",I,Boston
A0015,02903,"RI, Providence County [Urban core]",I,Boston
A0015,02904,"RI, Providence County [Urban core]",I,Boston
A0015,02905,"RI, Providence County [Urban core]",I,Boston
A0015,02906,"RI, Providence County [Urban core]",I,Boston
A0015,02907,"RI, Providence County [Urban core]",I,Boston
A0015,02908,"RI, Providence County [Urban core]",I,Boston
A0015,02909,"RI, Providence County [Urban core]",I,Boston
A0015,02910,"RI, Providence County [Urban core]",I,Boston
A0015,02911,"RI, Providence County [Urban core]",I,Boston
A0015,02912,"RI, Providence County [Urban core]",I,Boston
A0015,02914,"RI, Providence County [Urban core]",I,Boston
A0015,02915,"RI, Providence County [Urban core]",I,Boston
A0015,02916,"RI, Providence County [Urban core]",I,Boston
A0015,02917,"RI, Providence County [Urban core]",I,Boston
A0015,02919,"RI, Providence County [Urban core]",I,Boston
A0015,02920,"RI, Providence County [Urban core]",I,Boston
A0015,02921,"RI, Providence County [Urban core]",I,Boston
A0016,03031,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03032,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03033,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03034,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03045,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03049,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03051,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03052,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03054,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03055,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03057,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03060,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03062,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03063,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03064,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03070,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03082,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03086,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03101,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03102,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03103,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03104,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03106,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03109,"NH, Manchester-Nashua [Urban core]",I,Boston
A0016,03110,"NH, Manchester-Nashua [Urban core]",I,Boston
A0017,03036,"NH, Rockingham County [Urban core]",I,Boston
A0017,03037,"NH, Rockingham County [Urban core]",I,Boston
A0017,03038,"NH, Rockingham County [Urban core]",I,Boston
A0017,03042,"NH, Rockingham County [Urban core]",I,Boston
A0017,03044,"NH, Rockingham County [Urban core]",I,Boston
A0017,03053,"NH, Rockingham County [Urban core]",I,Boston
A0017,03076,"NH, Rockingham County [Urban core]",I,Boston
A0017,03077,"NH, Rockingham County [Urban core]",I,Boston
A0017,03079,"NH, Rockingham County [Urban core]",I,Boston
A0017,03087,"NH, Rockingham County [Urban core]",I,Boston
A0017,03290,"NH, Rockingham County [Urban core]",I,Boston
A0017,03291,"NH, Rockingham County [Urban core]",I,Boston
A0017,03801,"NH, Rockingham County [Urban core]",I,Boston
A0017,03811,"NH, Rockingham County [Urban core]",I,Boston
A0017,03819,"NH, Rockingham County [Urban core]",I,Boston
A0017,03826,"NH, Rockingham County [Urban core]",I,Boston
A0017,03827,"NH, Rockingham County [Urban core]",I,Boston
A0017,03833,"NH, Rockingham County [Urban core]",I,Boston
A0017,03840,"NH, Rockingham County [Urban core]",I,Boston
A0017,03841,"NH, Rockingham County [Urban core]",I,Boston
A0017,03842,"NH, Rockingham County [Urban core]",I,Boston
A0017,03844,"NH, Rockingham County [Urban core]",I,Boston
A0017,03848,"NH, Rockingham County [Urban core]",I,Boston
A0017,03854,"NH, Rockingham County [Urban core]",I,Boston
A0017,03856,"NH, Rockingham County [Urban core]",I,Boston
A0017,03857,"NH, Rockingham County [Urban core]",I,Boston
A0017,03858,"NH, Rockingham County [Urban core]",I,Boston
A0017,03862,"NH, Rockingham County [Urban core]",I,Boston
A0017,03870,"NH, Rockingham County [Urban core]",I,Boston
A0017,03871,"NH, Rockingham County [Urban core]",I,Boston
A0017,03873,"NH, Rockingham County [Urban core]",I,Boston
A0017,03874,"NH, Rockingham County [Urban core]",I,Boston
A0017,03885,"NH, Rockingham County [Urban core]",I,Boston
A0018,03043,"NH, Keene [Suburban]",I,Boston
A0018,03047,"NH, Keene [Suburban]",I,Boston
A0018,03048,"NH, Keene [Suburban]",I,Boston
A0018,03071,"NH, Keene [Suburban]",I,Boston
A0018,03084,"NH, Keene [Suburban]",I,Boston
A0018,03431,"NH, Keene [Suburban]",I,Boston
A0018,03441,"NH, Keene [Suburban]",I,Boston
A0018,03442,"NH, Keene [Suburban]",I,Boston
A0018,03443,"NH, Keene [Suburban]",I,Boston
A0018,03444,"NH, Keene [Suburban]",I,Boston
A0018,03445,"NH, Keene [Suburban]",I,Boston
A0018,03446,"NH, Keene [Suburban]",I,Boston
A0018,03447,"NH, Keene [Suburban]",I,Boston
A0018,03448,"NH, Keene [Suburban]",I,Boston
A0018,03449,"NH, Keene [Suburban]",I,Boston
A0018,03450,"NH, Keene [Suburban]",I,Boston
A0018,03451,"NH, Keene [Suburban]",I,Boston
A0018,03452,"NH, Keene [Suburban]",I,Boston
A0018,03455,"NH, Keene [Suburban]",I,Boston
A0018,03456,"NH, Keene [Suburban]",I,Boston
A0018,03457,"NH, Keene [Suburban]",I,Boston
A0018,03458,"NH, Keene [Suburban]",I,Boston
A0018,03461,"NH, Keene [Suburban]",I,Boston
A0018,03462,"NH, Keene [Suburban]",I,Boston
A0018,03464,"NH, Keene [Suburban]",I,Boston
A0018,03465,"NH, Keene [Suburban]",I,Boston
A0018,03466,"NH, Keene [Suburban]",I,Boston
A0018,03467,"NH, Keene [Suburban]",I,Boston
A0018,03470,"NH, Keene [Suburban]",I,Boston
A0018,03602,"NH, Keene [Suburban]",I,Boston
A0018,03608,"NH, Keene [Suburban]",I,Boston
A0019,03046,"NH, Concord [Suburban]",I,Boston
A0019,03218,"NH, Concord [Suburban]",I,Boston
A0019,03221,"NH, Concord [Suburban]",I,Boston
A0019,03224,"NH, Concord [Suburban]",I,Boston
A0019,03225,"NH, Concord [Suburban]",I,Boston
A0019,03229,"NH, Concord [Suburban]",I,Boston
A0019,03234,"NH, Concord [Suburban]",I,Boston
A0019,03242,"NH, Concord [Suburban]",I,Boston
A0019,03244,"NH, Concord [Suburban]",I,Boston
A0019,03258,"NH, Concord [Suburban]",I,Boston
A0019,03261,"NH, Concord [Suburban]",I,Boston
A0019,03263,"NH, Concord [Suburban]",I,Boston
A0019,03273,"NH, Concord [Suburban]",I,Boston
A0019,03275,"NH, Concord [Suburban]",I,Boston
A0019,03278,"NH, Concord [Suburban]",I,Boston
A0019,03280,"NH, Concord [Suburban]",I,Boston
A0019,03281,"NH, Concord [Suburban]",I,Boston
A0019,03301,"NH, Concord [Suburban]",I,Boston
A0019,03303,"NH, Concord [Suburban]",I,Boston
A0019,03304,"NH, Concord [Suburban]",I,Boston
A0019,03307,"NH, Concord [Suburban]",I,Boston
A0019,03440,"NH, Concord [Suburban]",I,Boston
A0020,03216,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03230,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03233,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03240,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03255,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03257,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03260,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03284,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03287,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03746,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03751,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03752,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03753,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03754,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03773,"NH, Sullivan County [Small town/rural]",I,Boston
A0020,03782,"NH, Sullivan County [Small town/rural]",I,Boston
A0021,03217,"MA-RI-NH, Boston-Worcester-Providence [Small town/rural] [Central]",I,Boston
A0021,03223,"MA-RI-NH, Boston-Worcester-Providence [Small town/rural] [Central]",I,Boston
A0021,03241,"MA-RI-NH, Boston-Worcester-Providence [Small town/rural] [Central]",I,Boston
A0021,03245,"MA-RI-NH, Boston-Worcester-Providence [Small town/rural] [Central]",I,Boston
A0021,03264,"MA-RI-NH, Boston-Worcester-Providence [Small town/rural] [Central]",I,Boston
A0021,03266,"MA-RI-NH, Boston-Worcester-Providence [Small town/rural] [Central]",I,Boston
A0021,03279,"MA-RI-NH, Boston-Worcester-Providence [Small town/rural] [Central]",I,Boston
A0021,03282,"MA-RI-NH, Boston-Worcester-Providence [Small town/rural] [Central]",I,Boston
A0021,03285,"MA-RI-NH, Boston-Worcester-Providence [Small town/rural] [Central]",I,Boston
A0022,03220,"NH, Rockingham County-Strafford County [Suburban] [Central]",I,Boston
A0022,03227,"NH, Rockingham County-Strafford County [Suburban] [Central]",I,Boston
A0022,03237,"NH, Rockingham County-Strafford County [Suburban] [Central]",I,Boston
A0022,03246,"NH, Rockingham County-Strafford County [Suburban] [Central]",I,Boston
